ID_Pelicula,titulo,año,genero,director,popularidad
37223,La fille coupée en deux,2007,Drama,Claude Chabrol,5.197
37226,Cristóvão Colombo - O Enigma,2007,Drama,Manoel de Oliveira,2.61
37227,Tian tang kou,2007,Action,Alexi Tan,4.157
37228,REC,2007,Horror,"Paco Plaza, Jaume Balagueró",13.795
37230,The Hunting Party,2007,Drama,Richard Shepard,11.192
37233,Cassandra's Dream,2007,Drama,Woody Allen,10.565
37234,Hotel Meina,2007,Drama,Carlo Lizzani,4.069
37236,A Time to Remember,2003,Drama,John Putch,3.525
37237,Prova a volare,2007,Drama,Lorenzo Cicconi Massi,2.052
37238,Le grand rôle,2004,Drama,Steve Suissa,2.439
37239,Il bosco fuori,2007,Horror,Gabriele Albanesi,3.199
37240,License to Wed,2007,Comedy,Ken Kwapis,11.999
37241,In the Land of Women,2006,Comedy,Jon Kasdan,11.727
37242,Reeker,2006,Horror,Dave Payne,9.134
37248,L'udienza è aperta,2006,Documentary,Vincenzo Marra,0.6
37249,I vsyo-taki ya veryu...,1974,Documentary,"Mikhail Romm, Marlen Khutsiyev, Elem Klimov",0.6
37251,Atonement,2007,Drama,Joe Wright,19.21
37252,The Darjeeling Limited,2007,Comedy,Wes Anderson,21.027
37253,Sleuth,2007,Thriller,Kenneth Branagh,12.837
37255,Redacted,2007,War,Brian De Palma,10.129
37256,The Assassination of Jesse James by the Coward Robert Ford,2007,Western,Andrew Dominik,17.491
37257,Nessuna qualità agli eroi,2007,Drama,Paolo Franchi,4.406
37258,Michael Clayton,2007,Thriller,Tony Gilroy,13.795
37260,Nightwatching,2007,Biography,Peter Greenaway,8.001
37262,In the Valley of Elah,2007,Drama,Paul Haggis,12.34
37266,La Graine e le mulet,2007,Drama,Abdellatif Kechiche,7.006
37267,"Se, Jie",2007,Drama,Ang Lee,14.143
37268,It's a Free World,2007,Drama,Ken Loach,6.285
37269,L'ora di punta,2007,Drama,Vincenzo Marra,1.432
37270,Sukiyaki Western Django,2007,Western,Takashi Miike,8.384
37271,12,2007,Drama,Nikita Mikhalkov,30.113
37272,Il dolce e l'amaro,2007,Drama,Andrea Porporati,4.802
37274,Désengagement,2007,Drama,Amos Gitai,2.984
37278,Dreams in the Witch House,2005,Horror,Stuart Gordon,3.913
37279,Ordinary Miracles,2005,Comedy,Michael Switzer,4.589
37281,Supernova,2005,Action,John Harrison,13.841
37282,La banda,2001,Action,Claudio Fragasso,9.535
37283,Fail Safe,2000,Thriller,Stephen Frears,12.004
37284,Captivity,2007,Horror,Roland Joffé,11.49
37285,Shrek the Third,2007,Animation,"Chris Miller, Raman Hui",20.789
37286,Reign Over Me,2007,Drama,Mike Binder,12.747
37287,Les amours d'Astrée et de Céladon,2007,Comedy,Eric Rohmer,4.17
37288,Hana to hebi,2004,Drama,Takashi Ishii,0.6
37293,A Date with Darkness: The Trial and Capture of Andrew Luster,2003,Drama,Bobby Roth,6.306
37295,28 Weeks Later,2007,Fantasy,Juan Carlos Fresnadillo,24.074
37296,Ladies in Lavender,2004,Drama,Charles Dance,8.177
37297,Hot Fuzz,2007,Comedy,Edgar Wright,22.682
37299,Incident On and Off a Mountain Road,2005,Horror,Don Coscarelli,5.9
37300,Martin,1976,Horror,George Romero,8.625
37301,Frauen die Prosecco trinken,2001,Comedy,Ulrich König,1.181
37302,Rosamunde Pilcher - Liebe im Spiel,2004,Comedy,Dieter Kehler,0.895
37303,The Reading Room,2005,Drama,Georg Stanford Brown,2.295
37305,Callas e Onassis,2005,Biography,Giorgio Capitani,3.112
37306,Palabras encadenadas,2003,Thriller,Laura Mañá,5.683
37307,Il rabdomante,2007,Drama,Fabrizio Cattani,1.4
37308,I'm Not There,2007,Drama,Todd Haynes,13.502
37309,I Now Pronounce You Chuck and Larry,2007,Comedy,Dennis Dugan,17.659
37310,Le ragioni dell'aragosta,2007,Comedy,Sabina Guzzanti,1.666
37311,Premonition,2007,Thriller,Mennan Yapo,15.458
37313,The Simpsons Movie,2007,Animation,David Silverman,24.586
37314,La ragazza del lago,2007,Thriller,Andrea Molaioli,6.387
37315,No reservations,2007,Comedy,Scott Hicks,17.249
37316,The Last Legion,2007,History,Doug Lefler,13.324
37318,Chocolate,2005,Horror,Mick Garris,28.03
37319,Alpenklinik,2006,Comedy,Udo Witte,1.092
37320,Hell on Heels: The Battle of Mary Kay,2002,Comedy,Ed Gernon,1.495
37321,Liebe in der Warteschleife,2006,Comedy,Dennis Satin,0.878
37322,Ein Familienschreck kommt selten allein,2006,Comedy,Sybille Tafel,0.852
37323,Ich klage an,1941,Drama,Wolfgang Liebeneiner,1.982
37325,Pick Me Up,2006,Thriller,Larry Cohen,4.789
37326,The Sandy Bottom Orchestra,2000,Drama,Bradley Wigor,1.774
37327,Wild Hearts,2006,Drama,Steve Boyum,5.994
37328,Verflixte begegnung im Mondschein,2006,Comedy,Dror Zahavi,1.4
37329,Rosamunde Pilcher - Traum eines Sommers,2004,Comedy,Dieter Kehler,0.6
37330,Where There's a Will,2006,Comedy,John Putch,2.842
37332,Jingi naki tatakai,1973,Drama,Kinji Fukasaku,1.4
37334,Her Sister's Secret,1946,Drama,Edgar G. Ulmer,1.921
37335,Severance,2006,Thriller,Christopher Smith,13.512
37336,Superbad,2007,Comedy,Greg Mottola,17.429
37337,Scrivilo sui muri,2007,Comedy,Giancarlo Scarchilli,6.58
37338,Death at a Funeral,2007,Comedy,Frank Oz,15.446
37339,"Piano, solo",2007,Drama,Riccardo Milani,3.795
37341,The Brothers Solomon,2007,Comedy,Bob Odenkirk,12.304
37342,Hairspray,2007,Comedy,Adam Shankman,26.957
37343,2 Days in Paris,2007,Comedy,Julie Delpy,13.283
37344,The Brave One,2007,Thriller,Neil Jordan,12.055
37345,Planet Terror,2007,Horror,Robert Rodriguez,16.273
37346,Evan Almighty,2007,Comedy,Tom Shadyac,23.655
37347,Everyone's Hero,2006,Animation,"Christopher Reeve, Dan St. Pierre, Colin Brady",12.35
37348,Le Rendez-vous,1961,Thriller,Jean Delannoy,4.917
37349,Haeckel's Tale,2006,Horror,John McNaughton,5.211
37350,Honeymoon with Mom,2006,Comedy,Paul A. Kaufman,2.974
37351,Albert - Mein unsichtbarer Freund,2007,Comedy,Jorgo Papavassiliou,0.878
37353,Mit Deinen Augen,2004,Drama,Karl Kases,1.4
37355,Pazzo d'amore,1999,Comedy,Mariano Laurenti,1.586
37356,The Lindbergh Kidnapping Case,1976,Drama,Buzz Kulik,2.889
37357,Popstar,2005,Comedy,Richard Gabai,5.663
37358,Bring It On: All or Nothing,2006,Comedy,Steve Rash,0.6
37359,Giorni e nuvole,2007,Drama,Silvio Soldini,6.044
37360,Youth without Youth,2007,Drama,Francis Ford Coppola,9.268
37361,Elizabeth: The Golden Age,2007,History,Shekhar Kapur,20.047
37362,La terza madre,2007,Horror,Dario Argento,6.789
37363,Eastern Promises,2007,Gangster,David Cronenberg,18.511
37364,Surf's Up,2007,Animation,"Ash Brannon, Chris Buck",15.371
37365,Rush Hour 3,2007,Action,Brett Ratner,22.21
37366,Angel,2006,Mélo,François Ozon,55.444
37367,Cemento armato,2007,Thriller,Marco Martani,4.557
37368,Mr. Brooks,2007,Thriller,"Bruce A. Evans, Bruce A. Evans",14.087
37369,Away from Her,2007,Drama,Sarah Polley,12.391
37370,Falling in Love with the Girl Next Door,2006,Comedy,Armand Mastroianni,3.078
37371,Trau' niemals deinem Schwiegersohn!,2006,Comedy,Michael Kreihsl,0.6
37372,Ein Hauptgewinn für Papa,2006,Comedy,Bodo Fürneisen,0.905
37373,Love's Enduring Promise,2004,Drama,Michael Landon jr.,8.875
37377,Rendition,2007,Drama,Gavin Hood,20.924
37379,Silk,2007,Drama,François Girard,11.119
37380,Before the Devil Knows you're Dead,2007,Drama,Sidney Lumet,12.206
37381,Noise,2007,Comedy,"Henry Bean, Martin Schmidt",17.124
37383,Ce que mes yeux ont vu,2007,Drama,Laurent De Bartillat,1.428
37385,El pasado,2007,Drama,Hector Babenco,2.309
37388,Juno,2007,Comedy,Jason Reitman,14.974
37390,La giusta distanza,2007,Drama,Carlo Mazzacurati,2.884
37391,Into the Wild,2007,Drama,Sean Penn,32.999
37393,Things We Lost in the Fire,2007,Drama,Susanne Bier,10.138
37394,August Rush,2007,Drama,Kirsten Sheridan,12.979
37395,Le deuxième souffle,2007,Noir,Alain Corneau,8.75
37397,Enchanted,2007,Fantasy,Kevin Lima,20.85
37398,L'amour caché,2007,Drama,Alessandro Capone,2.79
37400,Mongol,2007,Biography,Sergey Bodrov,3.622
37402,Reservation Road,2007,Drama,Terry George,10.605
37404,L'abbuffata,2007,Comedy,Mimmo Calopresti,0.698
37405,La recta provincia,2007,Fantasy,Raoul Ruiz,1.326
37407,Lions for Lambs,2007,Drama,Robert Redford,10.732
37408,Stardust,2007,Fantasy,Matthew Vaughn,18.725
37409,Waitress,2007,Comedy,Adrienne Shelly,14.99
37410,The Invasion,2007,Fantasy,Oliver Hirschbiegel,17.101
37411,Sms. Sotto mentite spoglie,2007,Comedy,Vincenzo Salemme,8.427
37412,Resident Evil: Extinction,2007,Horror,Russell Mulcahy,4.829
37413,Becoming Jane,2007,Biography,Julian Jarrold,14.228
37414,Knocked Up,2007,Comedy,Judd Apatow,22.167
37415,Live Free or Die Hard,2007,Action,Len Wiseman,24.987
37417,1408,2007,Horror,Mikael Håfström,21.434
37418,3:10 to Yuma,2007,Western,James Mangold,22.227
37419,The Bourne Ultimatum,2007,Spy,Paul Greengrass,20.185
37420,Straight from the Heart,2003,Romantic,David S. Cass sr.,3.4
37422,Was heißt hier Oma!,2005,Comedy,Ariane Zeller,1.127
37423,Playing House,2005,Comedy,Kelly Makin,5.022
37425,Next,2007,Fantasy,Lee Tamahori,51.449
37426,Come tu mi vuoi,2007,Comedy,Volfango De Biasi,7.857
37431,2061. Un anno eccezionale,2007,Comedy,Carlo Vanzina,5.847
37432,Fracture,2007,Thriller,Gregory Hoblit,14.228
37434,Zoop in Afrika,2005,Adventure,Johan Nijenhuis,1.273
37437,Chacun son cinéma,2007,Sperimental,Registi vari,5.077
37438,Played,2006,Thriller,Sean Stanek,5.707
37439,Whatever Love Means,2005,Drama,William Humble,3.188
37440,Italiener und andere Süssigkeiten,2004,Comedy,Ute Wieland,0.891
37442,A Place Called Home,2004,Drama,Michael Tuchner,4.425
37445,Arsène Lupin,2004,Action,Jean-Paul Salomé,7.485
37449,Rosewood,1997,Drama,John Singleton,9.253
37450,I Viceré,2006,Drama,Roberto Faenza,2.102
37453,The Heartbreak Kid,2007,Comedy,"Peter Farrelly, Bobby Farrelly",15.366
37454,Mein Führer - Die wirklich wahrste Wahrheit über Adolf Hitler,2007,Comedy,Dani Levy,5.523
37455,Gone Baby Gone,2007,Crime,Ben Affleck,19.091
37456,The Hideout,2007,Horror,Pupi Avati,1.4
37457,Beowulf,2007,Fantasy,Robert Zemeckis,17.172
37458,Matrimonio alle Bahamas,2007,Comedy,Claudio Risi,5.643
37459,Meduzot,2007,Drama,"Etgar Keret, Shira Geffen",4.286
37460,The Minis,2007,Comedy,Valerio Zanoli,2.164
37461,The Seeker: The Dark Is Rising,2007,Fantasy,David L. Cunningham,15.18
37462,Factory Girl,2006,Biography,George Hickenlooper,10.222
37463,Lezioni di cioccolato,2007,Comedy,Claudio Cupellini,6.776
37464,Milano Palermo: il ritorno,2007,Drama,Claudio Fragasso,4.328
37465,Bentornato Pinocchio,2007,Animation,Orlando Corradi,1.4
37466,The Nanny Diaries,2006,Comedy,"Shari Springer Berman, Robert Pulcini",16.277
37467,Fred Claus,2007,Comedy,David Dobkin,14.82
37468,Die weisse Massai,2005,Drama,Hermine Huntgeburth,6.488
37469,"Lascia perdere, Johnny!",2007,Comedy,Fabrizio Bentivoglio,2.744
37470,When the Daltons Rode,1940,Adventure,George Marshall,4.307
37471,Cujo,1983,Thriller,Lewis Teague,13.83
37473,Geküsst wird vor Gericht,2006,Comedy,Zoltan Spirandelli,1.134
37478,Kaiju soshingeki,1968,Fantasy,Ishirô Honda,9.607
37480,Dnevnoy dozor,2006,Horror,Timur Bekmambetov,10.852
37481,Thicker Than Water,2005,Drama,David S. Cass sr.,5.502
37483,Willard,1971,Horror,Daniel Mann,11.32
37484,Du levande,2007,Comedy,Roy Andersson,6.65
37485,Vermaechtnis der Liebe,2005,Romantic,Dieter Kehler,0.6
37486,Sora no daikaiju radon,1956,Fantasy,Ishirô Honda,7.907
37490,Visages de femmes,1985,Drama,Désiré Ecare,2.383
37491,High School Musical 2,2007,Comedy,Kenny Ortega,19.28
37492,Die Fälscher,2007,Drama,Stefan Ruzowitzky,12.326
37493,A Mighty Heart,2007,Drama,Michael Winterbottom,13.557
37494,It's a Boy Girl Thing,2006,Comedy,Nick Hurran,13.131
37495,Angeli distratti,2007,Documentary,Gianluca Arcopinto,0.872
37496,Irina Palm,2007,Comedy,Sam Garbarski,6.109
37497,Rosso Malpelo,2007,Drama,Pasquale Scimeca,1.093
37498,The Family Plan,2005,Comedy,David S. Cass sr.,0.6
37500,Heute heiratet mein Ex,2006,Comedy,Edzard Onneken,1.4
37501,Gli arcangeli,2007,Drama,Simone Scafidi,1.4
37502,Mysterious Island,2005,Fantasy,Russell Mulcahy,10.593
37503,Civico zero,2007,Drama,Francesco Maselli,1.547
37504,O Jerusalem,2006,Drama,Elie Chouraqui,2.646
37505,Mineurs,2007,Drama,Fulvio Wetzl,1.82
37506,Un'isola,1986,Biography,Carlo Lizzani,2.209
37508,Dealer,2004,Drama,Benedek Fliegauf,9.587
37509,Dialogue avec mon jardinier,2007,Comedy,Jean Becker,3.697
37511,In fabbrica,2007,Documentary,Francesca Comencini,0.6
37512,10 Items or Less,2006,Comedy,Brad Silberling,11.347
37513,Nelle tue mani,2007,Drama,Peter Del Monte,1.038
37514,Charlie Bartlett,2007,Comedy,Jon Poll,14.881
37516,Vogliamo anche le rose,2007,Documentary,Alina Marazzi,1.177
37518,Once,2006,Comedy,John Carney,12.442
37519,A Thousand Years of Good Prayers,2007,Drama,Wayne Wang,4.183
37520,The Kingdom,2007,Action,Peter Berg,15.576
37521,The Blue Hour,2007,Drama,Eric Nazarian,1.646
37523,Lars and the Real Girl,2007,Comedy,Craig Gillespie,9.897
37524,Dead Silence,2007,Horror,James Wan,18.445
37526,Bilbao,1978,Thriller,Bigas Luna,3.665
37527,Caniche,1979,Drama,Bigas Luna,1.467
37528,Garage,2007,Comedy,Lenny Abrahamson,5.136
37532,Power Play,2002,Action,Joseph Zito,4.624
37534,The Home Song Stories,2007,Drama,Tony Ayres,1.911
37536,The Savages,2007,Comedy,Tamara Jenkins,12.271
37538,Maledetti vi amerò,1980,Drama,Marco Tullio Giordana,1.525
37539,Neandertal,2006,Drama,"Jan Christoph Glaser, Ingo Haeb",5.744
37540,After Image,2001,Thriller,Robert Manganelli,1.431
37544,Kunsten å tenke negativt,2007,Drama,Bård Breien,3.359
37545,Naissance des pieuvres,2007,Drama,Cèline Sciamma,10.821
37548,Brick Lane,2007,Drama,Sarah Gavron,6.512
37550,Actrices,2007,Drama,Valeria Bruni Tedeschi,3.429
37551,The Quiet,2006,Thriller,Jamie Babbit,16.916
37556,Bufor,2007,Drama,Joseph Cedar,4.123
37557,The Tracey Fragments,2007,Drama,Bruce McDonald,9.608
37559,Farkas,2007,Documentary,Tamás Tóth,0.962
37561,The Wives He Forgot,2006,Drama,Mario Azzopardi,1.94
37562,Die Nonne und der Kommissar,2006,Comedy,Hajo Gies,1.4
37563,Barbie As the Island Princess,2006,Animation,Greg Richardson,18.907
37565,Hitman,2007,Action,Xavier Gens,18.511
37567,The Golden Compass,2007,Fantasy,Chris Weitz,16.083
37568,Love in the Time of Cholera,2007,Drama,Mike Newell,11.67
37572,Bee Movie,2007,Animation,"Steve Hickner, Simon J. Smith",25.764
37573,Caramel,2007,Comedy,Nadine Labaki,1.4
37574,Una moglie bellissima,2007,Comedy,Leonardo Pieraccioni,7.992
37575,Natale in crociera,2007,Comedy,Neri Parenti,6.632
37576,Indiana Jones and the Kingdom of the Crystal Skull,2008,Adventure,Steven Spielberg,22.798
37577,P.S. I Love You,2007,Comedy,Richard Lagravenese,15.941
37579,Be Kind Rewind,2008,Comedy,Michel Gondry,9.064
37581,Flawless,2007,Thriller,Michael Radford,13.69
37583,Sex and the City: The Movie,2008,Comedy,Michael Patrick King,20.273
37590,Non pensarci,2007,Comedy,Gianni Zanasi,3.234
37598,Cappuccino zu Dritt,2003,Comedy,Klaus Knoesel,1.134
37600,Lisboa Cultural,1983,Documentary,Manoel de Oliveira,0.6
37601,Tiptoes,2003,Comedy,Matthew Bright,6.284
37602,Ruffian,2007,Drama,Yves Simoneau,9.107
37603,Crazy for Christmas,2005,Comedy,Eleanor Lindo,4.338
37606,Hustle & Flow,2005,Comedy,Craig Brewer,10.118
37607,Der Rote Kakadu,2006,Comedy,Dominik Graf,4.353
37608,Deep Evil,2004,Horror,Pat Williams,5.159
37610,Cerberus,2005,Horror,John Terlesky,5.704
37611,Perry Mason: The Case of the Ruthless Reporter,1991,Thriller,Christian I. Nyby II,3.669
37613,Last Exit,2006,Action,John Fawcett,7.504
37615,Cherry Falls,2000,Horror,Geoffrey Wright,13.566
37617,De Tweeling,2002,Drama,Ben Sombogaart,6.334
37619,Turks fruit,1973,Romantic,Paul Verhoeven,9.338
37622,The Business of Strangers,2001,Drama,Patrick Stettner,4.948
37623,Tsunami,2005,Action,Winfried Oelsner,9.435
37624,Beneath Still Waters,2005,Horror,Brian Yuzna,4.549
37625,A.I. Assault,2006,Action,Jim Wynorski,5.95
37626,Mrs. Harris,2005,Drama,Phyllis Nagy,1.44
37627,The Christmas Blessing,2005,Comedy,Karen Arthur,3.428
37629,Kronprinz Rudolf,2007,Drama,Robert Dornhelm,1.954
37630,Den of Lions,2003,Gangster,James Bruce,6.048
37631,Una ballata bianca,2007,Drama,Stefano Odoardi,0.6
37632,Double Bang,2001,Action,Heywood Gould,5.334
37634,Mr. Magorium's Wonder Emporium,2007,Comedy,Zach Helm,17.168
37635,The Kite Runner,2007,Drama,Marc Forster,10.664
37636,I Am Legend,2007,Fantasy,Francis Lawrence,24.162
37639,It Came from Beneath the Sea,1955,Fantasy,Robert Gordon,9.493
37644,Uchu daisenso,1959,Fantasy,Ishirô Honda,3.233
37646,Halloween,2007,Horror,Rob Zombie,23.295
37647,L'allenatore nel pallone 2,2008,Comedy,Sergio Martino,7.431
37648,The Christmas Card,2006,Comedy,Stephen Bridgewater,5.829
37649,Rambo,2008,War,Sylvester Stallone,24.039
37651,Tutti i rumori del mondo,2007,Drama,Tiziana Aristarco,0.6
37652,Meet the Santas,2005,Comedy,Harvey Frost,5.049
37653,Angel in the Family,2004,Drama,Georg Stanford Brown,4.284
37657,Hibotan bakuto: hanafuda shobu,1969,Drama,Tai Kato,1.365
37659,A Christmas Wedding,2006,Comedy,Michael Zinberg,3.936
37660,King Solomon's Mines,2004,Adventure,Steve Boyum,13.986
37661,Snowman's Pass,2004,Action,Rex Piano,1.94
37662,There Will Be Blood,2007,Drama,Paul Thomas Anderson,16.646
37663,Charlie Wilson's War,2007,Comedy,Mike Nichols,16.638
37664,American Gangster,2007,Gangster,Ridley Scott,20.16
37665,Bianco e nero,2008,Comedy,Cristina Comencini,4.711
37666,Hui Buh - Das Schlossgespenst,2006,Fantasy,Sebastian Niemann,8.704
37667,Bastardi,2008,Thriller,"Andres Alce Meldonado, Federico Del Zoppo",2.282
37668,"Rudolph, the Red-Nosed Reindeer",1964,Animation,"Kizo Nagashima, Larry Roemer",13.453
37670,The Mist,2007,Horror,Frank Darabont,19.869
37671,The Jane Austen Book Club,2007,Drama,Robin Swicord,13.188
37672,Alvin and the Chipmunks,2007,Comedy,Tim Hill,20.676
37674,Questa notte è ancora nostra,2008,Comedy,"Paolo Genovese, Luca Miniero",6.957
37675,He Was a Quiet Man,2007,Drama,Frank A. Cappello,13.202
37676,Rachel and the Stranger,1948,Western,Norman Foster,4.929
37678,Dinosaurus!,1960,Adventure,Irvin S. Yeaworth jr.,3.221
37679,Earth vs. the Flying Saucers,1956,Fantasy,Fred F. Sears,9.867
37680,Scusa ma ti chiamo amore,2008,Comedy,Federico Moccia,11.427
37681,Aliens vs. Predator: Requiem,2007,Fantasy,"Colin Strause, Greg Strause",19.044
37682,The Bucket List,2007,Comedy,Rob Reiner,20.096
37683,Code Name: Emerald,1985,Spy,Jonathan Sanger,5.034
37684,Soccer Dog: European Cup,2004,Comedy,Sandy Tung,2.119
37685,Fallen Angels,2002,Horror,Ian David Diaz,4.176
37686,Amsterdam Global Village,1996,Documentary,Johan van der Keuken,1.547
37688,Dance of the Dead,2005,Horror,Tobe Hooper,8.824
37689,Hard Luck,2006,Thriller,Mario Van Peebles,7.464
37690,P.S.,2004,Drama,Dylan Kidd,9.986
37691,The Detonator,2006,Action,Po-Chih Leong,8.483
37692,Time Bomb,2006,Drama,Stephen Gyllenhaal,5.318
37693,20 Million Miles to Earth,1957,Fantasy,Nathan J. Juran,7.871
37695,Macchie solari,1975,Drama,Armando Crispino,2.462
37696,Io ti assolvo,2007,Thriller,Monica Vullo,2.398
37697,Behind the Camera: The Unauthorized Story of 'Mork & Mindy',2005,Biography,Neill Fearnley,3.146
37699,Riders,2001,Drama,Doug Sadler,8.922
37700,Meine bezaubernde Feindin,2006,Comedy,Oliver Dommenget,0.6
37701,I giorni perduti,2006,Drama,Bruno Gaburro,9.747
37702,Der Tunnel,2001,Action,Roland Suso Richter,4.916
37703,Rengeteg,2003,Drama,Benedek Fliegauf,1.48
37704,Mamma Mia!,2008,Musical,Phyllida Lloyd,24.385
37705,The Cutting Edge: Going for the Gold,2006,Drama,Sean McNamara,9.897
37706,The Fair Haired Child,2006,Horror,William Malone,3.172
37707,The Return,2006,Drama,Asif Kapadia,16.176
37708,L'Annulaire,2005,Drama,Diane Bertrand,5.149
37711,Iron Man,2008,Super-hero,Jon Favreau,48.32
37712,Caos calmo,2008,Drama,Antonello Grimaldi,10.772
37713,Astérix aux jeux olympiques,2008,Comedy,"Frederic Forestier, Thomas Langmann",41.229
37714,Fuga per la libertà,2007,Drama,Carlo Carlei,1.4
37715,Venom,2005,Thriller,Jim Gillespie,35.441
37716,Malevolence,2004,Thriller,Stevan Mena,4.969
37718,Julia,2008,Thriller,Erick Zonca,10.961
37721,Tropa de Elite,2007,Action,José Padilha,18.234
37722,Goha,1958,Drama,Jacques Baratier,1.001
37725,Krippendorf's Tribe,1998,Comedy,Todd Holland,9.26
37726,Solar Strike,2005,Fantasy,Paul Ziller,5.598
37727,Suzanne's Diary for Nicholas,2005,Drama,Richard Friedenberg,6.131
37728,Dracula II. Ascension,2003,Horror,Patrick Lussier,9.141
37729,Attack Force,2006,Action,Michael Keusch,7.044
37734,Cloverfield,2008,Action,Matt Reeves,21.11
37736,I Could Never Be Your Woman,2007,Comedy,Amy Heckerling,11.317
37738,Beauty Shop,2005,Comedy,Bille Woodruff,10.623
37739,Daltry Calhoun,2005,Comedy,Katrina Holden Bronson,5.899
37740,Jesse Stone: Night Passage,2006,Thriller,Robert Harmon,13.461
37741,Sick Girl,2006,Horror,Lucky McKee,5.156
37742,Imprint,2006,Horror,Takashi Miike,9.356
37744,The Crow: Wicked Prayer,2005,Fantasy,Lance Mungia,13.224
37745,Mayday,2005,Action,T.J. Scott,5.289
37746,Invasion of the Bee Girls,1973,Thriller,Denis Sanders,6.43
37747,Parole sante,2007,Documentary,Ascanio Celestini,0.6
37748,The Incredible Hulk,1977,Drama,Kenneth Johnson,32.301
37749,Il conto è chiuso,1976,Thriller,Stelvio Massi,1.4
37750,"Poliziotto, solitudine e rabbia",1980,Thriller,Stelvio Massi,1.858
